ID	Family	Group	Color	New	Check	Information	Function	File	Status	Severity	Comment	CWE ID	Key	Line	Col
790	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	070EA85582314A642951295F9A259AD42815A1486A	88	5
737	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	E60EA85582314A642951295F9A259AD42815A1486A	78	5
739	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	274CA85582314A642951295F9A259AD42815A1486A	91	5
783	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	E68CA85582314A642951295F9A259AD42815A1486A	72	5
787	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	270CA85582314A642951295F9A259AD42815A1486A	90	5
811	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	07CCA85582314A642951295F9A259AD42815A1486A	83	5
743	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	070CA85582314A642951295F9A259AD42815A1486A	80	5
733	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	27CCA85582314A642951295F9A259AD42815A1486A	93	5
761	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	074DA85582314A642951295F9A259AD42815A1486A	85	5
701	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	C64CA85582314A642951295F9A259AD42815A1486A	61	5
792	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	07CDA85582314A642951295F9A259AD42815A1486A	87	5
763	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	078DA85582314A642951295F9A259AD42815A1486A	86	5
705	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	E60DA85582314A642951295F9A259AD42815A1486A	74	5
765	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	C60DA85582314A642951295F9A259AD42815A1486A	64	5
801	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	E6CCA85582314A642951295F9A259AD42815A1486A	73	5
738	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	070DA85582314A642951295F9A259AD42815A1486A	84	5
682	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	E64CA85582314A642951295F9A259AD42815A1486A	71	5
681	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\exc\MPC5777C_exc.c	Unreviewed	Unset		CWE-704	A60EA85582314A642951295F9A259AD42815A1486A	58	5
913	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	CC1C30A2550AC42991A445A47D6A946A53A0548621A9	380	5
1825	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	8C9935A2550AC42991A445A47D6A946A53A0548621A9	235	5
1271	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	664DA85582314A642951295F9A259AD42815A1486A	35	5
917	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	860CA85582314A642951295F9A259AD42815A1486A	40	5
1967	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	8C1B33A2550AC42991A445A47D6A946A53A0548621A9	263	5
1573	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	C68CA85582314A642951295F9A259AD42815A1486A	62	5
946	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	27CDA85582314A642951295F9A259AD42815A1486A	97	5
926	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C9B30A2550AC42991A445A47D6A946A53A0548621A9	170	5
923	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	0D1A38A2550AC42991A445A47D6A946A53A0548621A9	448	5
2173	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	0D9B35A2550AC42991A445A47D6A946A53A0548621A9	475	5
935	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	8C1A31A2550AC42991A445A47D6A946A53A0548621A9	241	5
2166	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	464EA85582314A642951295F9A259AD42815A1486A	29	5
942	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	CC1A38A2550AC42991A445A47D6A946A53A0548621A9	348	5
953	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	CC9939A2550AC42991A445A47D6A946A53A0548621A9	339	5
1107	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	A60CA85582314A642951295F9A259AD42815A1486A	50	5
955	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	0D1B31A2550AC42991A445A47D6A946A53A0548621A9	461	5
2333	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	A68CA85582314A642951295F9A259AD42815A1486A	52	5
1640	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	8C1A30A2550AC42991A445A47D6A946A53A0548621A9	240	5
1545	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	0D9B32A2550AC42991A445A47D6A946A53A0548621A9	472	5
1534	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4D1931A2550AC42991A445A47D6A946A53A0548621A9	521	5
1811	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	0D9835A2550AC42991A445A47D6A946A53A0548621A9	415	5
979	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C1837A2550AC42991A445A47D6A946A53A0548621A9	107	5
993	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	0D1839A2550AC42991A445A47D6A946A53A0548621A9	409	5
995	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C9B37A2550AC42991A445A47D6A946A53A0548621A9	177	5
1181	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	270CA85582314A642951295F9A259AD42815A1486A	90	5
956	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	CC1A34A2550AC42991A445A47D6A946A53A0548621A9	344	5
1950	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	468DA85582314A642951295F9A259AD42815A1486A	26	5
2235	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C9936A2550AC42991A445A47D6A946A53A0548621A9	136	5
1005	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	46CDA85582314A642951295F9A259AD42815A1486A	27	5
999	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	A60EA85582314A642951295F9A259AD42815A1486A	58	5
1002	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	0D9936A2550AC42991A445A47D6A946A53A0548621A9	436	5
1006	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	07CDA85582314A642951295F9A259AD42815A1486A	87	5
1047	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	460EA85582314A642951295F9A259AD42815A1486A	28	5
1008	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C9930A2550AC42991A445A47D6A946A53A0548621A9	130	5
1021	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	074DA85582314A642951295F9A259AD42815A1486A	85	5
1182	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4D1934A2550AC42991A445A47D6A946A53A0548621A9	524	5
1128	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	CC9B32A2550AC42991A445A47D6A946A53A0548621A9	372	5
2112	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	660CA85582314A642951295F9A259AD42815A1486A	30	5
1382	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	8C9A32A2550AC42991A445A47D6A946A53A0548621A9	252	5
2430	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	660DA85582314A642951295F9A259AD42815A1486A	34	5
2154	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	CC1938A2550AC42991A445A47D6A946A53A0548621A9	328	5
1040	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	8C1C31A2550AC42991A445A47D6A946A53A0548621A9	281	5
1044	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	CC1A37A2550AC42991A445A47D6A946A53A0548621A9	347	5
1053	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C9834A2550AC42991A445A47D6A946A53A0548621A9	114	5
2378	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	8C9C34A2550AC42991A445A47D6A946A53A0548621A9	294	5
1055	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C9835A2550AC42991A445A47D6A946A53A0548621A9	115	5
900	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C9833A2550AC42991A445A47D6A946A53A0548621A9	113	5
1070	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	C60CA85582314A642951295F9A259AD42815A1486A	60	5
2317	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	CC1B34A2550AC42991A445A47D6A946A53A0548621A9	364	5
1073	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	864DA85582314A642951295F9A259AD42815A1486A	45	5
1075	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	868DA85582314A642951295F9A259AD42815A1486A	46	5
972	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C1C33A2550AC42991A445A47D6A946A53A0548621A9	183	5
1078	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	4C9931A2550AC42991A445A47D6A946A53A0548621A9	131	5
1283	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	86CDA85582314A642951295F9A259AD42815A1486A	47	5
2019	Defect	Programming	Red	yes	Qualifier removed in conversion	Impact: Low	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset		CWE-704	8C9C32A2550AC42991A445A47D6A946A53A0548621A9	292	5
